t  x  y  th  vel  obstacle
33899  0.99077  0.54281  -83  0.18582  0
34055  0.99374  0.51510  -84  0.18810  0
34211  0.99624  0.48699  -85  0.19017  0
34368  0.99832  0.45855  -86  0.19204  0
34524  1.00005  0.42979  -87  0.19371  0
34680  1.00146  0.40077  -87  0.19520  0
34836  1.00260  0.37151  -88  0.19653  0
34993  1.00351  0.34205  -88  0.19769  0
35149  1.00422  0.31240  -88  0.19870  0
35305  1.00476  0.28260  -89  0.19958  0
35461  1.00516  0.25267  -89  0.20034  0
35618  1.00544  0.22262  -89  0.20099  0
35774  1.00564  0.19247  -89  0.20154  0
35930  1.00577  0.16224  -89  0.20199  4
36086  1.00584  0.13194  -89  0.20236  4
36243  1.00586  0.10159  -90  0.20265  4
36399  1.00586  0.07119  -90  0.20287  4
36555  1.00583  0.04076  -90  0.20301  4
36711  1.00579  0.01031  -90  0.20309  4
36868  1.00574  -0.02016  -90  0.20310  4
37024  1.00567  -0.05062  -90  0.20305  4
37180  1.00560  -0.08108  -90  0.20292  4
37336  1.00551  -0.11152  -90  0.20272  4
37493  1.00541  -0.14192  -90  0.20244  4
37649  1.00528  -0.17229  -90  0.20207  4
37805  1.00511  -0.20260  -90  0.20160  0
37961  1.00490  -0.23284  -90  0.20103  0
38118  1.00463  -0.26299  -90  0.20034  0
38274  1.00428  -0.29304  -90  0.19952  0
38430  1.00384  -0.32297  -91  0.19856  0
38586  1.00328  -0.35274  -91  0.19745  0
38743  1.00257  -0.38235  -91  0.19616  0
38899  1.00169  -0.41176  -92  0.19468  0
39055  1.00062  -0.44095  -92  0.19301  0
39211  0.99930  -0.46987  -93  0.19112  0
39368  0.99771  -0.49849  -93  0.18900  0
39524  0.99581  -0.52678  -94  0.18664  0
39680  0.99354  -0.55468  -95  0.18405  0
39836  0.99087  -0.58216  -96  0.18120  0
39993  0.98774  -0.60916  -97  0.17812  0
40149  0.98409  -0.63563  -99  0.17481  0
40305  0.97987  -0.66151  -100  0.17129  0
40461  0.97501  -0.68674  -102  0.16760  0
40618  0.96945  -0.71125  -104  0.16380  0
40774  0.96313  -0.73500  -107  0.15995  0
40930  0.95598  -0.75790  -110  0.15613  0
41086  0.94793  -0.77989  -113  0.15247  0
41243  0.93891  -0.80091  -116  0.14909  0
41399  0.92885  -0.82088  -120  0.14615  0
41555  0.91770  -0.83976  -124  0.14380  0
41711  0.90540  -0.85748  -129  0.14220  0
41868  0.89190  -0.87399  -134  0.14149  0
42024  0.87715  -0.88925  -138  0.14178  0
42180  0.86113  -0.90324  -143  0.14302  0
42336  0.84388  -0.91600  -147  0.14508  0
42493  0.82545  -0.92757  -151  0.14781  0
42649  0.80589  -0.93801  -155  0.15104  0
42805  0.78526  -0.94738  -158  0.15460  0
42961  0.76364  -0.95575  -161  0.15836  0
43118  0.74108  -0.96318  -167  0.17319  0
43274  0.71570  -0.96873  -174  0.16318  0
43430  0.69132  -0.97096  178  0.15535  0
43586  0.66803  -0.97021  171  0.15047  0
43743  0.64571  -0.96684  165  0.14833  0
43899  0.62419  -0.96118  160  0.14820  0
44055  0.60329  -0.95361  166  0.15558  0
44211  0.58061  -0.94812  171  0.16345  0
44368  0.55638  -0.94440  175  0.17117  0
44524  0.53080  -0.94218  177  0.17837  5
44680  0.50406  -0.94120  -179  0.18485  5
44836  0.47633  -0.94126  -178  0.19054  5
44994  0.44777  -0.94216  -176  0.19543  0
45150  0.41849  -0.94372  -175  0.19956  0
45306  0.38863  -0.94582  -175  0.20298  0
45463  0.35829  -0.94831  -174  0.20576  0
45619  0.32755  -0.95111  -174  0.20796  0
45775  0.29650  -0.95411  -174  0.20967  0
45931  0.26521  -0.95723  -174  0.21094  0
46088  0.23373  -0.96042  -174  0.21183  0
46244  0.20212  -0.96363  -174  0.21241  0
46400  0.17041  -0.96680  -174  0.21273  0
46556  0.13865  -0.96990  -174  0.21281  0
46713  0.10687  -0.97291  -174  0.21272  0
46869  0.07510  -0.97580  -175  0.21246  0
47025  0.04335  -0.97856  -175  0.21208  0
47181  0.01164  -0.98117  -175  0.21159  0
47338  -0.02000  -0.98363  -175  0.21101  0
47494  -0.05157  -0.98592  -176  0.21034  0
47650  -0.08305  -0.98804  -176  0.20961  0
47806  -0.11443  -0.98998  -173  0.20152  0
47963  -0.14443  -0.99365  -168  0.18373  0
48119  -0.17146  -0.99902  -164  0.15997  0
48275  -0.19462  -1.00532  -160  0.14060  0
48431  -0.21449  -1.01237  -155  0.12480  0
48588  -0.23159  -1.02000  -151  0.11165  0
48744  -0.24628  -1.02804  -146  0.10147  0
48900  -0.25902  -1.03637  -142  0.09296  0
49056  -0.27007  -1.04487  -158  0.11214  0
49213  -0.28577  -1.05091  -168  0.13328  0
49369  -0.30538  -1.05479  -175  0.15297  0
49525  -0.32824  -1.05678  -179  0.17007  0
49681  -0.35375  -1.05713  177  0.18427  0
49838  -0.38137  -1.05602  175  0.19564  0
49994  -0.41062  -1.05362  173  0.20434  0
50150  -0.44106  -1.05008  171  0.21061  6
50306  -0.47232  -1.04550  170  0.21471  6
50463  -0.50405  -1.03997  168  0.21687  6
50619  -0.53594  -1.03356  167  0.21734  6
50775  -0.56773  -1.02631  165  0.21635  6
50931  -0.59916  -1.01824  163  0.21413  6
51088  -0.63003  -1.00936  162  0.21089  6
51244  -0.66014  -0.99967  160  0.20684  6
51400  -0.68933  -0.98916  157  0.20219  6
51556  -0.71744  -0.97778  155  0.19717  6
51713  -0.74435  -0.96551  152  0.19198  0
