t  ID  type  x  y  dx  dy
88263  1  1  -0.76000  -0.26667  1.14667  -0.01333
88372  1  1  -0.76000  -0.26667  1.15333  -0.02000
89028  1  3  -0.76000  -0.26667  1.13333  -0.04667
89138  4  1  -0.04667  -1.14000  -0.00667  -0.06000
89247  4  1  -0.04667  -1.14000  0.00667  -0.47333
89356  4  1  -0.04667  -1.14000  0.11333  -0.62000
89466  4  1  -0.04667  -1.14000  0.16000  -0.66667
89575  4  1  -0.04667  -1.14000  0.17333  -0.68000
89685  4  1  -0.04667  -1.14000  0.18667  -0.70000
89794  4  1  -0.04667  -1.14000  0.19333  -0.71333
89903  4  1  -0.04667  -1.14000  0.19333  -0.72000
90013  4  1  -0.04667  -1.14000  0.19333  -0.72667
90341  4  1  -0.04667  -1.14000  0.17333  -0.74000
90450  4  3  -0.04667  -1.14000  0.17333  -0.74000
90888  2  1  0.45333  0.78000  -0.08667  -0.34000
90997  2  1  0.45333  0.78000  -0.32667  -0.58667
91106  2  1  0.45333  0.78000  -0.38000  -0.59333
91216  2  1  0.45333  0.78000  -0.40667  -0.60000
91763  2  1  0.45333  0.78000  -0.41333  -0.60000
91872  2  3  0.45333  0.78000  -0.42000  -0.60000
92200  4  1  -0.52000  -0.87333  -0.01333  -0.00667
92310  4  1  -0.52000  -0.87333  -0.62000  -0.45333
92419  4  1  -0.52000  -0.87333  -0.73333  -0.58000
93294  4  3  -0.52000  -0.87333  -0.72667  -0.54667
93514  1  1  -0.62000  0.70667  0.14667  -0.10667
93623  1  1  -0.62000  0.70667  0.56000  -0.51333
93733  1  1  -0.62000  0.70667  0.64000  -0.67333
93842  1  1  -0.62000  0.70667  0.64667  -0.68667
94717  1  3  -0.62000  0.70667  0.64667  -0.68667
95264  3  1  0.32667  -0.61333  0.03333  0.08000
95373  3  1  0.32667  -0.61333  0.10667  0.53333
95483  3  1  0.32667  -0.61333  0.16000  0.62000
95701  3  1  0.32667  -0.61333  0.16000  0.62667
95811  3  1  0.32667  -0.61333  0.18000  0.62667
95920  3  1  0.32667  -0.61333  0.18000  0.58667
96029  3  1  0.32667  -0.61333  0.16667  0.57333
96139  3  1  0.32667  -0.61333  0.13333  0.55333
96248  3  1  0.32667  -0.61333  0.13333  0.54667
96358  3  3  0.32667  -0.61333  0.12000  0.54000
96795  1  1  -0.57333  0.18667  0.27333  -0.18000
96904  1  1  -0.57333  0.18667  0.42667  -0.25333
97014  1  1  -0.57333  0.18667  0.44000  -0.26000
97123  1  1  -0.57333  0.18667  0.44667  -0.26000
97233  1  1  -0.57333  0.18667  0.46667  -0.28000
97342  1  1  -0.57333  0.18667  0.49333  -0.28667
97451  1  1  -0.57333  0.18667  0.54000  -0.30000
97561  1  1  -0.57333  0.18667  0.60000  -0.31333
97670  1  1  -0.57333  0.18667  0.63333  -0.32000
97780  1  1  -0.57333  0.18667  0.64667  -0.32000
97889  1  1  -0.57333  0.18667  0.65333  -0.32000
97998  1  3  -0.57333  0.18667  0.65333  -0.32000
98326  4  1  -0.63333  -0.32667  0.07333  -0.02667
98436  4  1  -0.63333  -0.32667  0.24000  -0.13333
98545  4  1  -0.63333  -0.32667  0.30000  -0.17333
98655  4  1  -0.63333  -0.32667  0.31333  -0.18000
98764  4  1  -0.63333  -0.32667  0.36667  -0.19333
98873  4  1  -0.63333  -0.32667  0.46667  -0.19333
98983  4  1  -0.63333  -0.32667  0.49333  -0.18000
99092  4  1  -0.63333  -0.32667  0.55333  -0.16667
99201  4  1  -0.63333  -0.32667  0.59333  -0.14000
99311  4  3  -0.63333  -0.32667  0.60000  -0.12000
99639  1  1  0.22667  0.77333  0.00000  -0.40000
99748  1  1  0.22667  0.77333  -0.02667  -0.49333
99858  1  3  0.22667  0.77333  -0.03333  -0.51333
