t  x  y  th  vel  obstacle
66448  -1.00539  0.20448  89  0.20276  0
66599  -1.00528  0.23490  89  0.20177  0
66751  -1.00508  0.26516  89  0.20074  0
66903  -1.00478  0.29527  89  0.19963  0
67054  -1.00437  0.32521  88  0.19844  0
67206  -1.00383  0.35497  88  0.19713  0
67357  -1.00313  0.38453  88  0.19569  0
67509  -1.00225  0.41387  87  0.19411  0
67660  -1.00117  0.44297  87  0.19235  0
67812  -0.99984  0.47179  86  0.19040  0
67962  -0.99823  0.50031  86  0.18825  0
68113  -0.99630  0.52848  85  0.18588  0
68266  -0.99401  0.55627  84  0.18328  0
68417  -0.99131  0.58362  83  0.18045  0
68567  -0.98815  0.61051  82  0.17739  0
68717  -0.98447  0.63686  80  0.17411  0
68868  -0.98022  0.66263  78  0.17063  4
69020  -0.97533  0.68775  77  0.16699  4
69171  -0.96975  0.71217  74  0.16324  4
69320  -0.96340  0.73582  72  0.15943  4
69470  -0.95622  0.75863  69  0.15567  0
69621  -0.94814  0.78054  66  0.15206  0
69772  -0.93910  0.80148  63  0.14874  0
69923  -0.92902  0.82139  59  0.14584  0
70075  -0.91785  0.84020  55  0.14354  0
70226  -0.90553  0.85786  50  0.14199  0
70377  -0.89201  0.87431  45  0.14133  0
70529  -0.87725  0.88953  41  0.14166  0
70680  -0.86122  0.90348  36  0.14294  0
70832  -0.84396  0.91619  32  0.14503  0
70984  -0.82551  0.92773  28  0.14778  0
71136  -0.80594  0.93814  24  0.15102  0
71286  -0.78531  0.94749  21  0.15460  0
71438  -0.76367  0.95583  18  0.15837  0
71589  -0.74111  0.96325  15  0.16220  0
71740  -0.71767  0.96980  13  0.16602  0
71892  -0.69345  0.97556  11  0.16973  0
72042  -0.66849  0.98059  9  0.17328  0
72192  -0.64286  0.98495  8  0.17663  0
72342  -0.61664  0.98872  6  0.17976  0
72493  -0.58987  0.99194  5  0.18264  0
72644  -0.56261  0.99467  4  0.18527  0
72795  -0.53491  0.99696  3  0.18766  0
72946  -0.50683  0.99887  3  0.18982  0
73097  -0.47840  1.00044  2  0.19175  0
73248  -0.44966  1.00172  2  0.19347  0
73399  -0.42066  1.00274  1  0.19499  0
73550  -0.39142  1.00353  1  0.19634  0
73701  -0.36198  1.00415  0  0.19752  0
73852  -0.33235  1.00460  0  0.19854  0
74002  -0.30258  1.00493  0  0.19943  0
74153  -0.27266  1.00515  0  0.20020  0
74305  -0.24263  1.00529  0  0.20085  0
74456  -0.21250  1.00537  0  0.20140  0
74607  -0.18229  1.00539  0  0.20187  0
74758  -0.15201  1.00538  0  0.20224  0
74910  -0.12168  1.00535  0  0.20255  0
75061  -0.09130  1.00530  0  0.20278  0
75212  -0.06088  1.00524  0  0.20294  0
75363  -0.03044  1.00518  0  0.20304  0
75514  0.00002  1.00512  0  0.20308  0
75665  0.03048  1.00506  0  0.20305  0
75815  0.06094  1.00500  0  0.20296  0
75968  0.09138  1.00494  0  0.20279  0
76118  0.12180  1.00486  0  0.20256  0
76268  0.15218  1.00477  0  0.20224  0
76419  0.18252  1.00466  0  0.20183  0
76570  0.21279  1.00451  0  0.20133  0
76720  0.24299  1.00431  0  0.20072  0
76872  0.27310  1.00404  0  0.19998  0
77023  0.30309  1.00369  0  0.19912  0
77174  0.33296  1.00324  -1  0.19811  0
77325  0.36267  1.00266  -1  0.19693  0
77475  0.39220  1.00192  -1  0.19559  0
77626  0.42152  1.00101  -2  0.19405  0
77777  0.45061  0.99988  -2  0.19230  0
77927  0.47942  0.99849  -3  0.19034  0
78078  0.50792  0.99682  -4  0.18815  0
78229  0.53607  0.99482  -4  0.18571  0
78379  0.56383  0.99244  -5  0.18304  0
78531  0.59114  0.98963  -6  0.18012  0
78683  0.61796  0.98634  -13  0.16744  0
78834  0.64243  0.98068  -20  0.15782  0
78986  0.66457  0.97231  -28  0.15227  2
79137  0.68468  0.96148  -35  0.14966  2
79288  0.70295  0.94844  -42  0.14932  0
79438  0.71959  0.93345  -38  0.14832  0
79590  0.73698  0.91957  -36  0.14761  0
79741  0.75483  0.90646  -35  0.14684  0
79893  0.77286  0.89381  -34  0.14587  0
80044  0.79083  0.88133  -35  0.14467  0
80194  0.80851  0.86875  -36  0.14334  0
80345  0.82572  0.85585  -39  0.14205  0
80496  0.84227  0.84243  -41  0.14099  0
80647  0.85802  0.82832  -45  0.14038  0
80798  0.87285  0.81338  -48  0.14037  0
80949  0.88673  0.79754  -52  0.14102  0
81099  0.89963  0.78078  -56  0.14231  0
81250  0.91155  0.76307  -59  0.14420  0
81402  0.92251  0.74442  -62  0.14661  0
81552  0.93252  0.72485  -66  0.14944  0
81703  0.94163  0.70436  -68  0.15258  0
81853  0.94986  0.68301  -71  0.15594  0
82003  0.95727  0.66082  -73  0.15942  0
82154  0.96391  0.63785  -76  0.16294  0
82305  0.96982  0.61413  -77  0.16642  0
82456  0.97505  0.58972  -79  0.16981  0
82606  0.97966  0.56467  -81  0.17307  0
82758  0.98370  0.53903  -82  0.17616  0
82909  0.98721  0.51284  -83  0.17907  0
83059  0.99026  0.48615  -84  0.18178  0
83210  0.99287  0.45901  -85  0.18430  0
83360  0.99510  0.43146  -86  0.18661  0
83512  0.99699  0.40353  -86  0.18872  0
83663  0.99859  0.37527  -87  0.19064  0
83814  0.99992  0.34670  -87  0.19238  0
83966  1.00102  0.31786  -88  0.19394  0
84117  1.00192  0.28879  -88  0.19533  0
84270  1.00266  0.25950  -88  0.19657  0
84421  1.00326  0.23002  -89  0.19766  0
84572  1.00373  0.20037  -89  0.19862  0
84722  1.00411  0.17058  -89  0.19945  0
84872  1.00441  0.14066  -89  0.20017  0
85022  1.00464  0.11064  -89  0.20077  0
85173  1.00482  0.08052  -89  0.20128  0
85323  1.00496  0.05033  -89  0.20168  0
85476  1.00507  0.02008  -89  0.20200  0
85626  1.00514  -0.01022  -89  0.20222  0
85777  1.00520  -0.04055  -89  0.20235  0
85928  1.00522  -0.07091  -89  0.20240  0
86080  1.00523  -0.10126  -90  0.20235  0
86232  1.00521  -0.13162  -90  0.20220  0
86381  1.00516  -0.16195  -90  0.20196  0
86533  1.00507  -0.19224  -90  0.20161  0
86683  1.00492  -0.22248  -90  0.20115  0
86833  1.00472  -0.25265  -90  0.20056  0
86983  1.00444  -0.28274  -90  0.19984  0
87133  1.00407  -0.31271  -90  0.19897  0
87283  1.00358  -0.34255  -91  0.19794  0
87433  1.00295  -0.37224  -91  0.19674  0
87583  1.00215  -0.40174  -91  0.19535  0
87733  1.00117  -0.43102  -92  0.19376  0
87884  0.99995  -0.46006  -92  0.19196  0
88034  0.99848  -0.48882  -93  0.18993  0
88186  0.99670  -0.51725  -94  0.18766  0
88336  0.99457  -0.54532  -95  0.18514  0
88488  0.99205  -0.57298  -96  0.18238  0
88638  0.98909  -0.60017  -97  0.17937  0
88788  0.98563  -0.62685  -98  0.17612  0
88939  0.98161  -0.65296  -99  0.17654  2
89090  0.97721  -0.67908  -104  0.17456  2
89241  0.97047  -0.70438  -110  0.17319  2
89392  0.96148  -0.72875  -115  0.17212  0
89543  0.95053  -0.75213  -119  0.17203  0
