t  x  y  th  vel  obstacle
31711  0.84983  -0.91194  -146  0.14435  0
31867  0.83176  -0.92387  -150  0.14689  0
32023  0.81254  -0.93466  -154  0.14997  0
32179  0.79225  -0.94436  -157  0.15343  0
32336  0.77093  -0.95304  -160  0.15714  0
32492  0.74867  -0.96077  -163  0.16095  0
32648  0.72551  -0.96761  -165  0.16477  0
32804  0.70154  -0.97363  -167  0.16852  0
32961  0.67682  -0.97891  -169  0.17212  0
33117  0.65141  -0.98349  -171  0.17554  5
33273  0.62538  -0.98746  -172  0.17873  5
33429  0.59879  -0.99086  -173  0.18170  5
33586  0.57169  -0.99375  -174  0.18441  5
33742  0.54413  -0.99619  -175  0.18688  5
33898  0.51618  -0.99823  -176  0.18911  5
34054  0.48786  -0.99992  -177  0.19111  5
34211  0.45923  -1.00129  -177  0.19290  5
34367  0.43031  -1.00239  -178  0.19449  5
34523  0.40115  -1.00327  -178  0.19589  5
34679  0.37178  -1.00394  -179  0.19712  5
34836  0.34221  -1.00445  -179  0.19820  5
34992  0.31249  -1.00482  -179  0.19914  5
35148  0.28262  -1.00508  -179  0.19994  0
35304  0.25263  -1.00525  -179  0.20063  0
35461  0.22253  -1.00534  -179  0.20122  0
35617  0.19235  -1.00539  -179  0.20171  0
35773  0.16209  -1.00539  179  0.20212  0
35929  0.13177  -1.00537  179  0.20245  0
36086  0.10141  -1.00532  179  0.20271  0
36242  0.07100  -1.00527  179  0.20289  0
36398  0.04057  -1.00522  179  0.20302  0
36554  0.01011  -1.00516  179  0.20308  0
36711  -0.02035  -1.00510  179  0.20307  0
36867  -0.05081  -1.00504  179  0.20301  0
37023  -0.08126  -1.00498  179  0.20287  0
37179  -0.11169  -1.00491  179  0.20266  0
37336  -0.14209  -1.00483  179  0.20237  0
37492  -0.17244  -1.00473  179  0.20200  0
37648  -0.20274  -1.00460  179  0.20153  0
37804  -0.23297  -1.00442  179  0.20096  0
37961  -0.26312  -1.00418  179  0.20027  0
38117  -0.29316  -1.00387  179  0.19945  0
38273  -0.32307  -1.00346  178  0.19850  6
38429  -0.35284  -1.00293  178  0.19738  6
38586  -0.38244  -1.00225  178  0.19609  6
38742  -0.41184  -1.00141  177  0.19462  6
38898  -0.44102  -1.00036  177  0.19295  6
39054  -0.46993  -0.99907  176  0.19106  6
39211  -0.49855  -0.99751  176  0.18895  6
39367  -0.52683  -0.99562  175  0.18659  6
39523  -0.55472  -0.99338  174  0.18400  6
39679  -0.58220  -0.99073  173  0.18116  6
39836  -0.60919  -0.98761  172  0.17807  6
39992  -0.63565  -0.98398  170  0.17476  6
40148  -0.66153  -0.97977  169  0.17125  6
40304  -0.68676  -0.97493  167  0.16757  6
40461  -0.71127  -0.96939  165  0.16376  6
40617  -0.73501  -0.96308  162  0.15991  6
40773  -0.75791  -0.95593  159  0.15610  0
40929  -0.77990  -0.94789  156  0.15244  0
41086  -0.80091  -0.93888  153  0.14906  0
41242  -0.82089  -0.92883  149  0.14612  0
41398  -0.83976  -0.91768  145  0.14377  0
41554  -0.85748  -0.90539  140  0.14218  0
41711  -0.87399  -0.89189  135  0.14147  0
41867  -0.88925  -0.87714  131  0.14176  0
42023  -0.90324  -0.86113  126  0.14300  0
42179  -0.91600  -0.84388  122  0.14507  0
42336  -0.92756  -0.82545  118  0.14780  0
42492  -0.93800  -0.80589  114  0.15103  0
42648  -0.94738  -0.78527  111  0.15460  0
42804  -0.95575  -0.76364  108  0.15836  0
42961  -0.96318  -0.74108  105  0.16219  0
43117  -0.96975  -0.71766  103  0.16600  0
43273  -0.97552  -0.69343  101  0.16972  0
43430  -0.98057  -0.66848  99  0.17327  0
43586  -0.98494  -0.64286  98  0.17662  0
43742  -0.98871  -0.61664  96  0.17975  0
43898  -0.99194  -0.58987  95  0.18263  0
44054  -0.99467  -0.56261  94  0.18527  0
44211  -0.99698  -0.53492  93  0.18766  0
44367  -0.99889  -0.50683  93  0.18981  0
44523  -1.00046  -0.47841  92  0.19174  0
44680  -1.00174  -0.44967  92  0.19347  0
44836  -1.00276  -0.42067  91  0.19499  0
44992  -1.00356  -0.39143  91  0.19634  0
45148  -1.00417  -0.36199  90  0.19752  0
45305  -1.00462  -0.33236  90  0.19854  0
45461  -1.00495  -0.30258  90  0.19943  0
45617  -1.00517  -0.27267  90  0.20020  0
45773  -1.00531  -0.24264  90  0.20085  0
45930  -1.00539  -0.21251  90  0.20141  0
46086  -1.00541  -0.18230  89  0.20187  1
46242  -1.00540  -0.15202  89  0.20225  1
46398  -1.00537  -0.12168  89  0.20255  1
46555  -1.00532  -0.09130  89  0.20278  1
46711  -1.00526  -0.06088  89  0.20294  1
46867  -1.00520  -0.03044  89  0.20304  1
47023  -1.00514  0.00001  89  0.20308  1
47180  -1.00507  0.03048  89  0.20305  1
47336  -1.00501  0.06093  89  0.20296  1
47492  -1.00495  0.09138  89  0.20280  1
47648  -1.00487  0.12180  89  0.20256  1
47805  -1.00478  0.15218  89  0.20224  1
47961  -1.00467  0.18252  89  0.20183  1
48117  -1.00451  0.21279  89  0.20133  0
48273  -1.00431  0.24299  89  0.20072  0
48430  -1.00405  0.27310  89  0.19998  0
48586  -1.00370  0.30309  89  0.19912  0
48742  -1.00324  0.33296  88  0.19811  0
48898  -1.00266  0.36267  88  0.19693  0
49055  -1.00193  0.39220  88  0.19559  0
49211  -1.00101  0.42152  87  0.19405  0
49367  -0.99988  0.45061  87  0.19230  0
49523  -0.99849  0.47942  86  0.19034  0
49680  -0.99682  0.50792  85  0.18815  0
49836  -0.99482  0.53607  85  0.18571  0
49992  -0.99244  0.56383  84  0.18304  0
50148  -0.98963  0.59114  83  0.18012  0
50305  -0.98634  0.61796  81  0.17697  0
50461  -0.98252  0.64422  80  0.17359  0
50617  -0.97811  0.66988  78  0.17002  0
50773  -0.97303  0.69488  76  0.16630  0
50930  -0.96724  0.71914  74  0.16248  0
51086  -0.96066  0.74261  71  0.15864  0
51242  -0.95322  0.76521  68  0.15488  0
51398  -0.94487  0.78689  65  0.15131  0
51555  -0.93553  0.80758  62  0.14806  0
51711  -0.92513  0.82720  58  0.14530  0
51867  -0.91363  0.84571  53  0.14318  0
52023  -0.90096  0.86306  49  0.14186  0
52180  -0.88708  0.87918  44  0.14145  0
52336  -0.87195  0.89406  39  0.14204  0
52492  -0.85556  0.90767  35  0.14356  0
52648  -0.83794  0.92005  30  0.14587  0
52805  -0.81915  0.93126  26  0.14878  0
52961  -0.79924  0.94135  23  0.15215  0
53117  -0.77829  0.95039  20  0.15580  0
53273  -0.75635  0.95845  17  0.15961  0
53430  -0.73350  0.96560  14  0.16346  0
53586  -0.70980  0.97189  12  0.16726  0
53742  -0.68533  0.97742  10  0.17093  0
53898  -0.66014  0.98223  9  0.17443  2
54055  -0.63431  0.98639  7  0.17772  2
54211  -0.60789  0.98997  6  0.18077  2
54367  -0.58095  0.99302  5  0.18358  2
54523  -0.55354  0.99560  4  0.18613  2
54680  -0.52570  0.99776  3  0.18845  2
54836  -0.49749  0.99955  2  0.19053  2
54992  -0.46895  1.00101  2  0.19239  2
55148  -0.44011  1.00219  1  0.19404  2
55305  -0.41102  1.00312  1  0.19551  2
55461  -0.38170  1.00385  1  0.19680  2
55617  -0.35219  1.00440  0  0.19792  2
55773  -0.32251  1.00481  0  0.19890  2
55930  -0.29267  1.00509  0  0.19975  0
56086  -0.26271  1.00528  0  0.20047  0
56242  -0.23264  1.00539  0  0.20109  0
56398  -0.20248  1.00544  0  0.20161  0
56555  -0.17223  1.00545  0  0.20204  0
56711  -0.14193  1.00543  0  0.20240  0
56867  -0.11157  1.00539  0  0.20268  0
57023  -0.08117  1.00534  0  0.20288  0
57180  -0.05073  1.00528  0  0.20303  0
57336  -0.02028  1.00522  0  0.20311  0
57492  0.01019  1.00516  0  0.20313  0
57648  0.04066  1.00510  0  0.20308  0
57805  0.07112  1.00504  0  0.20297  0
57961  0.10156  1.00498  0  0.20278  0
58117  0.13198  1.00491  0  0.20252  0
58273  0.16236  1.00481  0  0.20218  0
58430  0.19269  1.00470  0  0.20175  0
58586  0.22295  1.00454  0  0.20122  0
58742  0.25313  1.00433  0  0.20057  0
58898  0.28321  1.00405  0  0.19980  0
59055  0.31318  1.00368  0  0.19889  3
59211  0.34301  1.00320  -1  0.19783  3
59367  0.37268  1.00258  -1  0.19661  3
59523  0.40216  1.00181  -1  0.19520  3
59680  0.43143  1.00084  -2  0.19360  3
59836  0.46044  0.99964  -2  0.19179  3
59992  0.48917  0.99819  -3  0.18975  3
60148  0.51758  0.99643  -4  0.18748  3
60305  0.54562  0.99432  -5  0.18496  3
60461  0.57326  0.99182  -6  0.18220  3
60617  0.60043  0.98888  -7  0.17920  3
60773  0.62709  0.98544  -8  0.17595  3
60930  0.65317  0.98144  -10  0.17250  3
61086  0.67863  0.97683  -12  0.16886  0
