t  x  y  th  vel  obstacle
36557  1.00473  -0.17244  -90  0.20200  0
36707  1.00460  -0.20274  -90  0.20153  0
36858  1.00442  -0.23297  -90  0.20096  0
37009  1.00418  -0.26312  -90  0.20027  0
37160  1.00387  -0.29315  -90  0.19945  0
37312  1.00346  -0.32307  -91  0.19850  0
37463  1.00293  -0.35284  -91  0.19738  0
37615  1.00225  -0.38244  -91  0.19609  0
37767  1.00141  -0.41184  -92  0.19462  0
37917  1.00036  -0.44102  -92  0.19295  0
38068  0.99907  -0.46993  -93  0.19106  0
38220  0.99751  -0.49855  -93  0.18895  0
38371  0.99562  -0.52683  -94  0.18659  0
38522  0.99338  -0.55472  -95  0.18400  0
38674  0.99073  -0.58220  -96  0.18116  0
38824  0.98761  -0.60919  -97  0.17807  0
38975  0.98398  -0.63565  -99  0.17476  0
39126  0.97977  -0.66153  -100  0.17125  0
39276  0.97493  -0.68676  -102  0.16757  0
39427  0.96939  -0.71127  -104  0.16376  0
39578  0.96308  -0.73501  -107  0.15991  0
39730  0.95593  -0.75791  -110  0.15610  0
39881  0.94789  -0.77990  -113  0.15244  0
40032  0.93888  -0.80091  -116  0.14906  0
40182  0.92883  -0.82089  -120  0.14612  0
40333  0.91768  -0.83976  -124  0.14377  0
40485  0.90539  -0.85748  -129  0.14218  0
40636  0.89189  -0.87399  -134  0.14147  0
40786  0.87714  -0.88925  -138  0.14176  0
40937  0.86113  -0.90324  -143  0.14300  0
41088  0.84388  -0.91600  -147  0.14507  0
41240  0.82545  -0.92756  -151  0.14780  0
41391  0.80589  -0.93800  -155  0.15103  0
41542  0.78527  -0.94738  -158  0.15460  0
41693  0.76364  -0.95575  -161  0.15836  0
41844  0.74108  -0.96318  -164  0.16219  0
41995  0.71766  -0.96975  -166  0.16600  0
42146  0.69343  -0.97552  -168  0.16972  0
42296  0.66848  -0.98057  -170  0.17327  0
42446  0.64286  -0.98494  -171  0.17662  0
42597  0.61664  -0.98871  -173  0.17975  0
42749  0.58987  -0.99194  -174  0.18263  0
42900  0.56261  -0.99467  -175  0.18527  0
43052  0.53492  -0.99698  -176  0.18766  0
43203  0.50683  -0.99889  -176  0.18981  0
43354  0.47841  -1.00046  -177  0.19174  0
43504  0.44967  -1.00174  -177  0.19347  0
43656  0.42067  -1.00276  -178  0.19499  0
43834  0.39143  -1.00356  -178  0.19634  0
43984  0.36199  -1.00417  -179  0.19752  4
44135  0.33236  -1.00462  -179  0.19854  4
44286  0.30258  -1.00495  -179  0.19943  4
44436  0.27267  -1.00517  -179  0.20020  0
44586  0.24264  -1.00531  -179  0.20085  0
44736  0.21251  -1.00539  -179  0.20141  0
44887  0.18230  -1.00541  179  0.20187  0
45039  0.15202  -1.00540  179  0.20225  0
45189  0.12168  -1.00537  179  0.20255  0
45339  0.09130  -1.00532  179  0.20278  0
45490  0.06088  -1.00526  179  0.20294  0
45643  0.03044  -1.00520  179  0.20304  0
45792  -0.00001  -1.00514  179  0.20308  0
45942  -0.03048  -1.00507  179  0.20305  0
46092  -0.06093  -1.00501  179  0.20296  0
46243  -0.09138  -1.00495  179  0.20280  0
46393  -0.12180  -1.00487  179  0.20256  0
46544  -0.15218  -1.00478  179  0.20224  0
46695  -0.18252  -1.00467  179  0.20183  0
46845  -0.21279  -1.00451  179  0.20133  0
46996  -0.24299  -1.00431  179  0.20072  0
47146  -0.27310  -1.00405  179  0.19998  0
47296  -0.30309  -1.00370  179  0.19912  0
47446  -0.33296  -1.00324  178  0.19811  0
47596  -0.36267  -1.00266  178  0.19693  0
47746  -0.39220  -1.00193  178  0.19559  0
47897  -0.42152  -1.00101  177  0.19405  0
48048  -0.45061  -0.99988  177  0.19230  0
48199  -0.47942  -0.99849  176  0.19034  0
48350  -0.50792  -0.99682  175  0.18815  0
48501  -0.53607  -0.99482  175  0.18571  0
48652  -0.56383  -0.99244  174  0.18304  0
48802  -0.59114  -0.98963  173  0.18012  0
48953  -0.61796  -0.98634  171  0.17697  0
49103  -0.64422  -0.98252  170  0.17359  0
49254  -0.66988  -0.97811  168  0.17002  0
49405  -0.69488  -0.97303  166  0.16630  0
49555  -0.71914  -0.96724  164  0.16248  0
49705  -0.74261  -0.96066  161  0.15864  0
49856  -0.76521  -0.95322  158  0.15488  0
50007  -0.78689  -0.94487  155  0.15131  0
50157  -0.80758  -0.93553  152  0.14806  0
50308  -0.82720  -0.92513  148  0.14530  0
50458  -0.84571  -0.91363  143  0.14318  0
50609  -0.86306  -0.90096  139  0.14186  0
50759  -0.87918  -0.88708  134  0.14145  0
50910  -0.89406  -0.87195  129  0.14204  0
51061  -0.90767  -0.85556  125  0.14356  0
51211  -0.92005  -0.83794  120  0.14587  0
51362  -0.93126  -0.81915  116  0.14878  0
51513  -0.94135  -0.79924  113  0.15215  0
51664  -0.95039  -0.77829  110  0.15580  0
51814  -0.95845  -0.75635  107  0.15961  0
51965  -0.96560  -0.73350  104  0.16346  0
52115  -0.97189  -0.70980  102  0.16726  0
52265  -0.97742  -0.68533  100  0.17093  0
52416  -0.98223  -0.66014  99  0.17443  0
52567  -0.98639  -0.63431  97  0.17772  0
52718  -0.98997  -0.60789  96  0.18077  0
52868  -0.99302  -0.58095  101  0.17139  0
53020  -0.99809  -0.55575  107  0.16128  0
53170  -1.00526  -0.53264  113  0.15329  0
53320  -1.01441  -0.51155  119  0.14803  0
53471  -1.02534  -0.49222  124  0.14493  0
53621  -1.03780  -0.47441  129  0.14339  0
53772  -1.05157  -0.45788  117  0.14915  0
53923  -1.06203  -0.43810  108  0.15883  0
54074  -1.06965  -0.41553  101  0.16995  0
54226  -1.07487  -0.39058  96  0.18101  0
54376  -1.07806  -0.36362  93  0.19124  0
54527  -1.07956  -0.33497  90  0.20026  0
54678  -1.07968  -0.30493  88  0.20794  0
54828  -1.07867  -0.27375  86  0.21428  0
54980  -1.07676  -0.24167  85  0.21935  0
55131  -1.07416  -0.20887  84  0.22328  0
55282  -1.07104  -0.17552  84  0.22617  0
55432  -1.06754  -0.14178  83  0.22816  0
55583  -1.06380  -0.10776  83  0.22938  0
55734  -1.05990  -0.07357  83  0.22994  0
55885  -1.05594  -0.03931  83  0.22994  0
56036  -1.05198  -0.00505  83  0.22948  0
56186  -1.04808  0.02915  83  0.22864  0
56337  -1.04428  0.06324  83  0.22749  0
56487  -1.04060  0.09716  84  0.22608  0
56637  -1.03707  0.13089  84  0.22446  0
56788  -1.03370  0.16439  84  0.22267  0
56938  -1.03048  0.19764  84  0.22075  0
57089  -1.02741  0.23060  84  0.21869  0
57239  -1.02447  0.26328  85  0.21653  0
57390  -1.02165  0.29563  85  0.21426  0
57541  -1.01892  0.32766  85  0.21189  0
57692  -1.01626  0.35933  85  0.20940  0
57842  -1.01362  0.39063  85  0.20681  0
57994  -1.01096  0.42153  84  0.20408  0
58145  -1.00826  0.45203  84  0.20122  0
58296  -1.00545  0.48208  84  0.19821  0
58446  -1.00248  0.51166  83  0.19503  0
58597  -0.99931  0.54074  83  0.19168  0
58749  -0.99588  0.56929  82  0.18816  0
58902  -0.99211  0.59726  81  0.18445  0
59052  -0.98796  0.62462  80  0.18057  0
59203  -0.98335  0.65130  78  0.17652  0
59354  -0.97821  0.67728  77  0.17235  0
59505  -0.97247  0.70249  75  0.16808  0
59655  -0.96605  0.72687  73  0.16378  0
59805  -0.95888  0.75037  70  0.15953  0
59957  -0.95089  0.77292  67  0.15543  0
60108  -0.94199  0.79447  64  0.15160  0
60260  -0.93212  0.81496  60  0.14818  0
60411  -0.92121  0.83432  56  0.14534  0
60562  -0.90919  0.85251  52  0.14324  0
60714  -0.89599  0.86947  47  0.14203  0
60865  -0.88159  0.88516  42  0.14183  0
61016  -0.86593  0.89956  37  0.14264  0
61166  -0.84904  0.91270  33  0.14434  0
61317  -0.83097  0.92463  29  0.14677  0
61469  -0.81177  0.93541  25  0.14978  0
61621  -0.79150  0.94509  22  0.15319  0
61772  -0.77021  0.95374  19  0.15686  0
61922  -0.74798  0.96144  16  0.16065  0
62072  -0.72486  0.96824  14  0.16446  0
62222  -0.70093  0.97423  11  0.16820  0
62373  -0.67625  0.97946  10  0.17180  0
62523  -0.65088  0.98401  8  0.18438  0
62673  -0.62353  0.98809  12  0.18031  0
62823  -0.59708  0.99372  16  0.17526  0
62974  -0.57193  1.00138  21  0.17246  0
63125  -0.54783  1.01078  25  0.17115  0
63275  -0.52457  1.02165  27  0.17198  0
63425  -0.50176  1.03370  30  0.17307  0
63576  -0.47929  1.04670  22  0.17427  0
63726  -0.45510  1.05661  15  0.17787  0
63876  -0.42942  1.06385  10  0.18273  0
64026  -0.40247  1.06884  6  0.18802  0
64178  -0.37443  1.07192  2  0.19324  2
64329  -0.34548  1.07341  0  0.19806  2
64480  -0.31578  1.07360  -1  0.20232  2
64631  -0.28544  1.07273  -3  0.20595  0
64781  -0.25460  1.07101  -4  0.20895  0
64932  -0.22334  1.06864  -5  0.21134  0
65084  -0.19177  1.06577  -5  0.21316  0
65235  -0.15996  1.06255  -6  0.21448  0
