t  x  y  th  vel  obstacle
34794  -1.17437  -0.23822  98  0.18369  0
34944  -1.17839  -0.21096  95  0.18828  0
35095  -1.18122  -0.18286  93  0.19306  0
35246  -1.18287  -0.15395  91  0.19790  0
35397  -1.18341  -0.12427  89  0.20268  0
35547  -1.18291  -0.09387  87  0.20729  0
35698  -1.18143  -0.06281  85  0.21163  0
35848  -1.17906  -0.03116  84  0.21563  0
35999  -1.17588  0.00103  83  0.21922  0
36149  -1.17197  0.03368  82  0.22234  0
36299  -1.16742  0.06672  81  0.22498  0
36450  -1.16231  0.10008  80  0.22712  0
36600  -1.15670  0.13368  79  0.22874  0
36753  -1.15067  0.16746  79  0.22984  0
36903  -1.14429  0.20134  78  0.23044  0
37053  -1.13760  0.23525  78  0.23054  0
37203  -1.13066  0.26913  78  0.23017  0
37355  -1.12350  0.30290  77  0.22933  0
37507  -1.11615  0.33651  77  0.22805  0
37658  -1.10864  0.36988  76  0.22635  0
37809  -1.10096  0.40295  76  0.22425  0
37960  -1.09313  0.43567  76  0.22176  0
38112  -1.08514  0.46795  75  0.21891  0
38263  -1.07697  0.49976  74  0.21571  0
38414  -1.06859  0.53101  74  0.21218  0
38566  -1.05997  0.56165  73  0.20836  0
38717  -1.05107  0.59161  72  0.20427  0
38867  -1.04184  0.62083  71  0.19994  0
39017  -1.03223  0.64924  69  0.19543  0
39168  -1.02217  0.67677  68  0.19078  0
39319  -1.01160  0.70337  66  0.18606  0
39470  -1.00046  0.72895  64  0.18137  0
39620  -0.98867  0.75347  61  0.17679  0
39772  -0.97616  0.77685  59  0.17247  0
39924  -0.96285  0.79904  55  0.16852  0
40075  -0.94867  0.81997  52  0.16510  0
40226  -0.93357  0.83959  48  0.16236  0
40378  -0.91747  0.85787  44  0.16043  0
40528  -0.90034  0.87476  40  0.15941  0
40678  -0.88213  0.89026  36  0.15930  0
40828  -0.86286  0.90439  32  0.15999  0
40979  -0.84258  0.91723  28  0.16137  0
41129  -0.82133  0.92882  25  0.16330  0
41279  -0.79916  0.93924  22  0.16564  0
41430  -0.77613  0.94856  19  0.16827  0
41582  -0.75230  0.95686  16  0.17106  0
41733  -0.72771  0.96421  14  0.17392  0
41883  -0.70244  0.97068  12  0.17678  0
42033  -0.67653  0.97635  10  0.17956  0
42184  -0.65006  0.98129  8  0.18222  0
42335  -0.62306  0.98556  5  0.18948  0
42487  -0.59476  0.98814  -1  0.18133  0
42638  -0.56756  0.98753  -7  0.17620  0
42789  -0.54137  0.98400  -13  0.17365  0
42940  -0.51607  0.97782  -19  0.17314  0
43092  -0.49153  0.96930  -23  0.17410  0
43244  -0.46765  0.95874  -27  0.17596  0
43394  -0.44430  0.94643  -30  0.17826  0
43546  -0.42137  0.93268  -33  0.18063  0
43697  -0.39873  0.91779  -35  0.18277  0
43847  -0.37627  0.90206  -36  0.18453  0
43998  -0.35389  0.88579  -36  0.18580  0
44149  -0.33145  0.86925  -36  0.18656  0
44300  -0.30888  0.85271  -35  0.18685  0
44452  -0.28606  0.83644  -34  0.18677  0
44603  -0.26290  0.82067  -32  0.18644  0
44753  -0.23934  0.80561  -30  0.18602  0
44903  -0.21528  0.79148  -27  0.18568  0
45054  -0.19067  0.77843  -25  0.18559  0
45206  -0.16547  0.76662  -22  0.18590  0
