t  x  y  th  vel  obstacle
56965  -0.25313  -1.00433  179  0.20057  0
57116  -0.28321  -1.00405  179  0.19980  0
57267  -0.31318  -1.00368  179  0.19889  0
57418  -0.34301  -1.00320  178  0.19783  0
57569  -0.37268  -1.00258  -177  0.19108  0
57721  -0.40131  -1.00391  -172  0.18397  0
57872  -0.42869  -1.00733  -168  0.17741  0
58023  -0.45477  -1.01266  -163  0.16983  0
58175  -0.47921  -1.01983  -159  0.16426  0
58327  -0.50226  -1.02853  -155  0.16059  0
58478  -0.52420  -1.03848  -153  0.16014  0
58631  -0.54563  -1.04934  -151  0.15980  0
58781  -0.56668  -1.06080  -150  0.16101  0
58931  -0.58771  -1.07267  -150  0.16202  0
59082  -0.60878  -1.08478  -149  0.16259  0
59232  -0.62989  -1.09700  -150  0.16288  0
59384  -0.65107  -1.10917  -150  0.16287  0
59535  -0.67237  -1.12114  -151  0.16268  0
59686  -0.69384  -1.13274  -167  0.14822  0
59837  -0.71556  -1.13751  176  0.14483  0
59987  -0.73725  -1.13630  163  0.14906  0
60137  -0.75867  -1.12990  152  0.15743  0
60289  -0.77960  -1.11896  143  0.16748  0
60441  -0.79984  -1.10408  136  0.17776  0
60591  -0.81923  -1.08578  130  0.18751  0
60744  -0.83762  -1.06449  125  0.19642  0
60896  -0.85489  -1.04062  121  0.20427  0
61045  -0.87100  -1.01456  118  0.21099  0
61199  -0.88594  -0.98666  115  0.21658  0
61379  -0.89972  -0.95724  112  0.22111  0
61503  -0.91235  -0.92658  109  0.22466  0
61654  -0.92388  -0.89491  107  0.22733  0
61805  -0.93433  -0.86245  105  0.22924  0
61955  -0.94377  -0.82939  104  0.23046  0
62106  -0.95224  -0.79587  102  0.23111  0
62259  -0.95981  -0.76204  101  0.23126  0
62408  -0.96654  -0.72801  99  0.23100  0
62559  -0.97249  -0.69388  98  0.23039  0
62710  -0.97771  -0.65972  97  0.22952  0
62860  -0.98228  -0.62559  96  0.22842  0
63011  -0.98625  -0.59156  95  0.22716  0
63162  -0.98967  -0.55766  94  0.22579  0
63313  -0.99259  -0.52392  94  0.22434  0
63463  -0.99508  -0.49036  93  0.22286  0
63613  -0.99718  -0.45699  93  0.22136  0
63763  -0.99894  -0.42384  92  0.21988  0
63914  -1.00039  -0.39089  92  0.21842  0
64065  -1.00159  -0.35814  91  0.21702  0
64217  -1.00256  -0.32561  91  0.21567  0
64397  -1.00333  -0.29326  91  0.21439  0
64518  -1.00395  -0.26111  90  0.21318  0
64669  -1.00443  -0.22914  90  0.21204  0
64819  -1.00479  -0.19734  90  0.21098  0
64970  -1.00507  -0.16569  90  0.20999  0
65121  -1.00527  -0.13419  90  0.20907  0
65272  -1.00541  -0.10283  90  0.20822  0
65423  -1.00550  -0.07160  90  0.20743  0
65574  -1.00557  -0.04048  90  0.20670  0
65723  -1.00560  -0.00948  90  0.20601  0
65874  -1.00561  0.02142  89  0.20535  0
66026  -1.00560  0.05223  89  0.20472  0
66178  -1.00557  0.08293  89  0.20410  0
66329  -1.00552  0.11355  89  0.20348  0
66481  -1.00544  0.14407  89  0.20285  0
66634  -1.00533  0.17450  89  0.20219  0
66785  -1.00519  0.20483  89  0.20149  0
66936  -1.00499  0.23505  89  0.20073  0
67087  -1.00473  0.26516  89  0.19989  0
67238  -1.00439  0.29514  89  0.19896  0
67389  -1.00395  0.32498  88  0.19791  0
67539  -1.00339  0.35466  88  0.19673  0
67690  -1.00268  0.38416  88  0.19540  0
67840  -1.00180  0.41346  87  0.19391  0
67991  -1.00072  0.44253  87  0.20394  0
68142  -0.99928  0.47308  90  0.19557  0
68292  -0.99938  0.50242  93  0.18838  0
68442  -1.00117  0.53062  96  0.18244  0
68594  -1.00436  0.55780  99  0.17703  0
68745  -1.00874  0.58399  101  0.17219  0
68896  -1.01404  0.60927  104  0.16749  0
69047  -1.02015  0.63364  105  0.16284  4
69199  -1.02677  0.65715  106  0.15806  4
69350  -1.03363  0.67984  107  0.15298  4
69504  -1.04040  0.70177  97  0.14623  0
69656  -1.04309  0.72354  87  0.14323  0
69806  -1.04210  0.74500  78  0.14292  0
69957  -1.03783  0.76601  70  0.14441  0
70108  -1.03059  0.78642  63  0.14703  0
70258  -1.02067  0.80612  56  0.15032  0
70409  -1.00831  0.82498  50  0.15401  0
70560  -0.99372  0.84289  45  0.15795  0
70711  -0.97710  0.85977  40  0.16208  0
70862  -0.95859  0.87554  35  0.16635  0
71012  -0.93836  0.89014  31  0.17064  0
71162  -0.91657  0.90358  27  0.17484  0
71313  -0.89341  0.91588  24  0.17886  0
71464  -0.86903  0.92708  21  0.18264  0
71615  -0.84358  0.93723  19  0.18614  0
71766  -0.81720  0.94637  16  0.18934  0
71916  -0.79001  0.95458  14  0.19222  0
72067  -0.76212  0.96189  12  0.19479  0
72218  -0.73364  0.96838  11  0.19704  0
72368  -0.70464  0.97411  9  0.19899  0
72519  -0.67522  0.97913  8  0.20066  0
72669  -0.64544  0.98352  7  0.20206  0
72819  -0.61537  0.98731  6  0.20321  0
72970  -0.58506  0.99058  5  0.20414  0
73120  -0.55457  0.99337  4  0.20487  0
73271  -0.52393  0.99573  3  0.20543  0
73423  -0.49318  0.99772  3  0.20584  0
73574  -0.46235  0.99937  2  0.20613  0
73726  -0.43146  1.00072  2  0.20630  0
73876  -0.40053  1.00183  1  0.20639  0
74027  -0.36959  1.00271  1  0.20641  0
74177  -0.33863  1.00341  1  0.20637  0
74327  -0.30768  1.00395  0  0.20627  0
74479  -0.27674  1.00436  0  0.20615  0
74631  -0.24582  1.00466  0  0.20599  0
74782  -0.21493  1.00488  0  0.20581  0
74933  -0.18406  1.00502  0  0.20561  0
75084  -0.15321  1.00512  0  0.20540  0
75237  -0.12240  1.00517  0  0.20518  0
75387  -0.09163  1.00520  0  0.20495  0
75537  -0.06088  1.00521  0  0.20471  0
75688  -0.03018  1.00520  0  0.20445  0
75840  0.00049  1.00518  0  0.20418  0
75992  0.03112  1.00515  0  0.20388  0
76143  0.06170  1.00512  0  0.20356  0
76295  0.09223  1.00507  0  0.20320  0
76445  0.12271  1.00501  0  0.20280  0
76595  0.15313  1.00493  0  0.20235  0
76745  0.18348  1.00482  0  0.20183  0
76895  0.21376  1.00467  0  0.20123  0
77046  0.24394  1.00447  0  0.20055  0
77198  0.27402  1.00420  0  0.19976  0
77348  0.30399  1.00384  0  0.19885  0
77499  0.33381  1.00339  -1  0.19781  0
77651  0.36347  1.00280  -1  0.19661  0
77802  0.39296  1.00206  -1  0.19525  0
77953  0.42223  1.00113  -2  0.19371  0
78105  0.45127  0.99999  -2  0.19197  0
78258  0.48003  0.99860  -3  0.19001  0
78408  0.50848  0.99692  -4  0.18783  0
78560  0.53658  0.99491  -4  0.18541  0
78711  0.56429  0.99252  -5  0.18275  0
78863  0.59156  0.98971  -7  0.17985  0
79013  0.61833  0.98641  -8  0.17671  0
79164  0.64456  0.98258  -9  0.17335  2
79315  0.67018  0.97816  -11  0.16980  2
79467  0.69514  0.97308  -13  0.16610  0
79618  0.71937  0.96728  -15  0.16230  0
79768  0.74281  0.96070  -18  0.15848  0
79920  0.76539  0.95326  -21  0.15474  0
80071  0.78704  0.94490  -24  0.15118  0
80221  0.80771  0.93555  -27  0.14796  0
80372  0.82731  0.92516  -31  0.14521  0
80523  0.84581  0.91365  -36  0.14311  0
80673  0.86313  0.90097  -40  0.14180  0
80823  0.87925  0.88709  -45  0.14141  0
80973  0.89411  0.87196  -50  0.14201  0
81123  0.90771  0.85556  -54  0.14354  0
81274  0.92008  0.83794  -59  0.14585  0
81424  0.93128  0.81915  -63  0.14877  0
81575  0.94137  0.79924  -66  0.15214  0
81725  0.95041  0.77829  -69  0.15580  0
81875  0.95846  0.75635  -72  0.15961  0
82026  0.96560  0.73350  -75  0.16346  0
82177  0.97189  0.70980  -77  0.16726  0
82328  0.97741  0.68533  -79  0.17093  0
82479  0.98222  0.66014  -80  0.17443  0
82629  0.98638  0.63431  -82  0.17772  0
82781  0.98996  0.60789  -83  0.18077  0
82931  0.99301  0.58095  -84  0.18358  0
83082  0.99559  0.55353  -85  0.18613  0
83233  0.99775  0.52570  -86  0.18845  0
83385  0.99954  0.49749  -87  0.19053  0
83536  1.00100  0.46895  -87  0.19239  0
83686  1.00218  0.44011  -88  0.19404  0
83838  1.00311  0.41102  -88  0.19551  0
83988  1.00384  0.38170  -88  0.19679  0
84139  1.00439  0.35219  -89  0.19792  0
84290  1.00480  0.32250  -89  0.19890  0
84441  1.00508  0.29267  -89  0.19975  0
84592  1.00527  0.26271  -89  0.20047  0
84743  1.00538  0.23264  -89  0.20109  0
84894  1.00544  0.20247  -89  0.20161  0
85046  1.00545  0.17223  -90  0.20204  0
85197  1.00543  0.14193  -90  0.20240  0
85349  1.00539  0.11157  -90  0.20267  0
85500  1.00533  0.08117  -90  0.20288  0
85650  1.00528  0.05073  -90  0.20303  0
85800  1.00522  0.02028  -90  0.20311  0
85952  1.00516  -0.01019  -90  0.20313  0
86103  1.00510  -0.04066  -90  0.20308  0
86253  1.00504  -0.07112  -90  0.20297  0
86404  1.00498  -0.10156  -90  0.20278  0
86557  1.00490  -0.13198  -90  0.20252  0
86706  1.00481  -0.16236  -90  0.20218  0
86857  1.00469  -0.19269  -90  0.20175  0
87007  1.00454  -0.22295  -90  0.20122  0
87158  1.00433  -0.25313  -90  0.20057  0
87310  1.00405  -0.28321  -90  0.19980  0
87461  1.00368  -0.31318  -90  0.19889  0
87611  1.00320  -0.34301  -91  0.19783  0
87762  1.00258  -0.37268  -91  0.19661  0
87914  1.00181  -0.40216  -91  0.19520  0
88066  1.00084  -0.43143  -92  0.19360  0
88216  0.99964  -0.46044  -92  0.19179  0
88367  0.99819  -0.48917  -93  0.18975  0
88517  0.99643  -0.51758  -94  0.18748  0
88668  0.99432  -0.54562  -95  0.18496  0
88818  0.99182  -0.57326  -96  0.18220  0
88970  0.98888  -0.60043  -97  0.17920  0
89120  0.98544  -0.62709  -98  0.17595  2
89271  0.98144  -0.65317  -100  0.17250  2
89422  0.97683  -0.67863  -102  0.16886  2
89573  0.97153  -0.70340  -104  0.16507  0
89724  0.96549  -0.72742  -106  0.16122  0
89876  0.95864  -0.75061  -109  0.15737  0
